ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
4999,ENSG00000105426.16,PTPRS,chr19,-,5216719,5216767,5215497,5215595,5218419,5218532,4999,44,230,,,123,75,,,0.104,,,ENSG00000105426
5000,ENSG00000105426.16,PTPRS,chr19,-,5218786,5218798,5218419,5218532,5219309,5219467,5000,304,1,,,87,75,,,0.996,,,ENSG00000105426
5001,ENSG00000105426.16,PTPRS,chr19,-,5229315,5229342,5225726,5225844,5229490,5229684,5001,42,5,,,102,75,,,0.861,,,ENSG00000105426
5002,ENSG00000105426.16,PTPRS,chr19,-,5229490,5229684,5229315,5229342,5231309,5231615,5002,47,1,,,150,75,,,0.959,,,ENSG00000105426
5003,ENSG00000105426.16,PTPRS,chr19,-,5256107,5256119,5245775,5246045,5258016,5258127,5003,37,52,,,87,75,,,0.38,,,ENSG00000105426
7058,ENSG00000213024.11,NUP62,chr19,-,49911104,49911343,49909854,49909884,49927693,49927815,7058,5,5,,,150,75,,,0.333,,,ENSG00000213024
7059,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49927693,49927815,7059,5,5,,,150,75,,,0.333,,,ENSG00000213024
7060,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49929325,49929504,7060,5,21,,,150,75,,,0.106,,,ENSG00000213024
7061,ENSG00000213024.11,NUP62,chr19,-,49911104,49911370,49909736,49909884,49929325,49929475,7061,5,21,,,150,75,,,0.106,,,ENSG00000213024
7062,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49917607,49917641,7062,1,0,,,150,75,,,1,,,ENSG00000213024
7063,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49927693,49927815,7063,1,0,,,150,75,,,1,,,ENSG00000213024
7064,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49927693,49927815,7064,0,5,,,150,75,,,0,,,ENSG00000213024
7065,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49929349,49929409,7065,1,3,,,150,75,,,0.143,,,ENSG00000213024
7066,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49929416,49929504,7066,1,8,,,150,75,,,0.059,,,ENSG00000213024
7067,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929325,49929429,7067,9,21,,,150,75,,,0.176,,,ENSG00000213024
7068,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929349,49929763,7068,5,3,,,150,75,,,0.455,,,ENSG00000213024
7069,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929416,49929504,7069,7,8,,,150,75,,,0.304,,,ENSG00000213024
7070,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49911104,49911366,49929325,49929429,7070,4,0,,,150,75,,,1,,,ENSG00000213024
7071,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929349,49929763,7071,0,1,,,150,75,,,0,,,ENSG00000213024
7072,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929416,49929504,7072,2,1,,,150,75,,,0.5,,,ENSG00000213024
7073,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49908104,49909884,49929325,49929435,7073,7,21,,,150,75,,,0.143,,,ENSG00000213024
7074,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49911104,49911366,49929325,49929435,7074,2,0,,,150,75,,,1,,,ENSG00000213024
7330,ENSG00000090905.18,TNRC6A,chr16,+,24750725,24750813,24730252,24730300,24758338,24758360,7330,10,2,,,150,75,,,0.714,,,ENSG00000090905
7331,ENSG00000090905.18,TNRC6A,chr16,+,24758338,24758360,24730252,24730300,24776932,24777358,7331,4,1,,,97,75,,,0.756,,,ENSG00000090905
7332,ENSG00000090905.18,TNRC6A,chr16,+,24778343,24778468,24777247,24777358,24789231,24791817,7332,0,21,,,150,75,,,0,,,ENSG00000090905
7333,ENSG00000090905.18,TNRC6A,chr16,+,24793472,24793649,24789231,24791817,24794543,24794719,7333,45,4,,,150,75,,,0.849,,,ENSG00000090905
7334,ENSG00000090905.18,TNRC6A,chr16,+,24795906,24795939,24794543,24794719,24797489,24797503,7334,49,7,,,108,75,,,0.829,,,ENSG00000090905
7335,ENSG00000090905.18,TNRC6A,chr16,+,24804704,24804851,24804176,24804319,24805013,24805151,7335,61,14,,,150,75,,,0.685,,,ENSG00000090905
7336,ENSG00000090905.18,TNRC6A,chr16,+,24815146,24815305,24809349,24809481,24816815,24816956,7336,129,2,,,150,75,,,0.97,,,ENSG00000090905
7337,ENSG00000090905.18,TNRC6A,chr16,+,24815354,24815475,24809349,24809481,24816815,24816956,7337,0,2,,,150,75,,,0,,,ENSG00000090905
7958,ENSG00000140983.13,RHOT2,chr16,+,668487,668569,668131,668411,668655,668699,7958,421,5,,,150,75,,,0.977,,,ENSG00000140983
7959,ENSG00000140983.13,RHOT2,chr16,+,668487,668569,668131,668411,668658,668699,7959,181,0,,,150,75,,,1,,,ENSG00000140983
7960,ENSG00000140983.13,RHOT2,chr16,+,669552,669606,668487,668699,670122,670175,7960,327,22,,,129,75,,,0.896,,,ENSG00000140983
7961,ENSG00000140983.13,RHOT2,chr16,+,670674,670773,670455,670557,670891,670940,7961,321,31,,,150,75,,,0.838,,,ENSG00000140983
7962,ENSG00000140983.13,RHOT2,chr16,+,670695,670773,670454,670557,670891,671000,7962,184,31,,,150,75,,,0.748,,,ENSG00000140983
9112,ENSG00000103994.16,ZNF106,chr15,-,42444201,42444262,42441740,42442414,42444826,42444981,9112,22,2,,,136,75,,,0.858,,,ENSG00000103994
9113,ENSG00000103994.16,ZNF106,chr15,-,42446588,42446658,42444826,42444981,42466052,42466114,9113,14,1,,,145,75,,,0.879,,,ENSG00000103994
9114,ENSG00000103994.16,ZNF106,chr15,-,42448071,42448705,42446588,42446658,42466052,42466114,9114,16,1,,,150,75,,,0.889,,,ENSG00000103994
9115,ENSG00000103994.16,ZNF106,chr15,-,42449770,42451954,42448071,42448705,42457216,42457556,9115,11,0,,,150,75,,,1,,,ENSG00000103994
9116,ENSG00000103994.16,ZNF106,chr15,-,42466052,42466114,42448071,42448705,42472235,42472321,9116,9,1,,,137,75,,,0.831,,,ENSG00000103994
9531,ENSG00000108799.12,EZH1,chr17,-,42713208,42713389,42712288,42712485,42717975,42718067,9531,156,3,,,150,75,,,0.963,,,ENSG00000108799
9532,ENSG00000108799.12,EZH1,chr17,-,42713208,42713389,42712288,42712485,42720272,42720449,9532,88,1,,,150,75,,,0.978,,,ENSG00000108799
9533,ENSG00000108799.12,EZH1,chr17,-,42717975,42718067,42712288,42712485,42720272,42720304,9533,4,1,,,150,75,,,0.667,,,ENSG00000108799
9534,ENSG00000108799.12,EZH1,chr17,-,42717975,42718067,42713208,42713389,42720272,42720304,9534,76,7,,,150,75,,,0.844,,,ENSG00000108799
9535,ENSG00000108799.12,EZH1,chr17,-,42718453,42718617,42717975,42718067,42719104,42719207,9535,160,1,,,150,75,,,0.988,,,ENSG00000108799
9536,ENSG00000108799.12,EZH1,chr17,-,42719104,42719207,42717975,42718067,42720272,42720304,9536,88,1,,,150,75,,,0.978,,,ENSG00000108799
9537,ENSG00000108799.12,EZH1,chr17,-,42719104,42719207,42718453,42718617,42720272,42720304,9537,171,0,,,150,75,,,1,,,ENSG00000108799
9538,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42724304,42724424,9538,125,3,,,150,75,,,0.954,,,ENSG00000108799
9539,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42727634,42727763,9539,70,0,,,150,75,,,1,,,ENSG00000108799
9540,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42720272,42720449,42727634,42727763,9540,42,0,,,150,75,,,1,,,ENSG00000108799
9541,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727634,42727763,9541,100,6,,,150,75,,,0.893,,,ENSG00000108799
9542,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727661,42727763,9542,62,1,,,150,75,,,0.969,,,ENSG00000108799
9543,ENSG00000108799.12,EZH1,chr17,-,42727634,42727763,42722794,42722915,42728824,42728952,9543,64,2,,,150,75,,,0.941,,,ENSG00000108799
9544,ENSG00000108799.12,EZH1,chr17,-,42727661,42727763,42722794,42722915,42728824,42728952,9544,59,2,,,150,75,,,0.937,,,ENSG00000108799
9545,ENSG00000108799.12,EZH1,chr17,-,42728824,42728952,42727634,42727763,42730827,42730918,9545,101,2,,,150,75,,,0.962,,,ENSG00000108799
9546,ENSG00000108799.12,EZH1,chr17,-,42729146,42729239,42728824,42728952,42730827,42730918,9546,0,43,,,150,75,,,0,,,ENSG00000108799
9547,ENSG00000108799.12,EZH1,chr17,-,42730827,42730918,42728824,42728952,42745010,42745015,9547,68,0,,,150,75,,,1,,,ENSG00000108799
9548,ENSG00000108799.12,EZH1,chr17,-,42731774,42731893,42730827,42730918,42745010,42745035,9548,0,25,,,150,75,,,0,,,ENSG00000108799
11479,ENSG00000066455.12,GOLGA5,chr14,+,92837385,92837449,92835558,92835664,92839365,92839963,11479,120,2,,,139,75,,,0.97,,,ENSG00000066455
12831,ENSG00000076108.11,BAZ2A,chr12,-,56609735,56609937,56606632,56606733,56610113,56610215,12831,36,1,,,150,75,,,0.947,,,ENSG00000076108
12832,ENSG00000076108.11,BAZ2A,chr12,-,56609735,56609946,56606632,56606733,56610113,56610215,12832,56,1,,,150,75,,,0.966,,,ENSG00000076108
12833,ENSG00000076108.11,BAZ2A,chr12,-,56617394,56617532,56615013,56615607,56630124,56630211,12833,27,0,,,150,75,,,1,,,ENSG00000076108
12834,ENSG00000076108.11,BAZ2A,chr12,-,56630775,56630865,56617394,56617532,56636181,56636293,12834,0,0,,,150,75,,,,,,ENSG00000076108
15096,ENSG00000131626.16,PPFIA1,chr11,+,70333021,70333096,70331959,70332094,70333469,70333553,15096,17,25,,,150,75,,,0.254,,,ENSG00000131626
15097,ENSG00000131626.16,PPFIA1,chr11,+,70343668,70343892,70340976,70341097,70348188,70348261,15097,47,0,,,150,75,,,1,,,ENSG00000131626
15098,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70350993,70351023,15098,2,35,,,150,75,,,0.028,,,ENSG00000131626
15099,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70354300,70354452,15099,2,10,,,150,75,,,0.091,,,ENSG00000131626
15100,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70348188,70348420,70354300,70354452,15100,51,10,,,105,75,,,0.785,,,ENSG00000131626
15101,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70349922,70350039,70354300,70354452,15101,16,0,,,105,75,,,1,,,ENSG00000131626
15102,ENSG00000131626.16,PPFIA1,chr11,+,70365372,70365435,70362287,70362488,70372214,70372390,15102,27,21,,,138,75,,,0.411,,,ENSG00000131626
15103,ENSG00000131626.16,PPFIA1,chr11,+,70365940,70365967,70365372,70365435,70372214,70372390,15103,34,5,,,102,75,,,0.833,,,ENSG00000131626
15104,ENSG00000131626.16,PPFIA1,chr11,+,70382087,70382158,70378029,70378195,70383002,70384387,15104,133,2,,,146,75,,,0.972,,,ENSG00000131626
15549,ENSG00000162148.10,PPP1R32,chr11,+,61482654,61482808,61482310,61482428,61484687,61484816,15549,8,2,,,150,75,,,0.667,,,ENSG00000162148
15550,ENSG00000162148.10,PPP1R32,chr11,+,61485798,61485911,61485337,61485401,61486343,61486403,15550,34,2,,,150,75,,,0.895,,,ENSG00000162148
15551,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486523,61486610,15551,13,13,,,135,75,,,0.357,,,ENSG00000162148
15552,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486947,61487061,15552,5,12,,,135,75,,,0.188,,,ENSG00000162148
15553,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61485798,61485911,61486947,61487061,15553,38,12,,,150,75,,,0.613,,,ENSG00000162148
15554,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61486343,61486403,61486947,61487061,15554,33,0,,,150,75,,,1,,,ENSG00000162148
15555,ENSG00000162148.10,PPP1R32,chr11,+,61489781,61489946,61487145,61487240,61490500,61490584,15555,31,8,,,150,75,,,0.66,,,ENSG00000162148
17359,ENSG00000138756.17,BMP2K,chr4,+,78860035,78860079,78859583,78859687,78861388,78861468,17359,0,21,,,119,75,,,0,,,ENSG00000138756
17360,ENSG00000138756.17,BMP2K,chr4,+,78887173,78887284,78878733,78878891,78910609,78912185,17360,4,3,,,150,75,,,0.4,,,ENSG00000138756
17507,ENSG00000018189.12,RUFY3,chr4,+,70741626,70741680,70722010,70722751,70762518,70762692,17507,23,86,,,129,75,,,0.135,,,ENSG00000018189
17508,ENSG00000018189.12,RUFY3,chr4,+,70741626,70741680,70734433,70734593,70762518,70762692,17508,11,1,,,129,75,,,0.865,,,ENSG00000018189
17509,ENSG00000018189.12,RUFY3,chr4,+,70783090,70783183,70778368,70778438,70784795,70784879,17509,389,1,,,150,75,,,0.995,,,ENSG00000018189
17510,ENSG00000018189.12,RUFY3,chr4,+,70800140,70800205,70799404,70799875,70802955,70802983,17510,32,3,,,140,75,,,0.851,,,ENSG00000018189
17511,ENSG00000018189.12,RUFY3,chr4,+,70802955,70802983,70799447,70800205,70806515,70806871,17511,10,0,,,103,75,,,1,,,ENSG00000018189
17512,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802955,70802983,70806515,70806553,17512,71,3,,,144,75,,,0.925,,,ENSG00000018189
19370,ENSG00000143748.17,NVL,chr1,-,224232088,224232182,224231225,224231296,224233200,224233289,19370,5,62,,,150,75,,,0.039,,,ENSG00000143748
19371,ENSG00000143748.17,NVL,chr1,-,224232894,224232972,224231225,224231296,224233200,224233289,19371,1,62,,,150,75,,,0.008,,,ENSG00000143748
19372,ENSG00000143748.17,NVL,chr1,-,224233200,224233289,224231225,224231296,224236505,224236582,19372,115,1,,,150,75,,,0.983,,,ENSG00000143748
19373,ENSG00000143748.17,NVL,chr1,-,224296500,224296618,224294266,224294411,224300561,224300663,19373,51,3,,,150,75,,,0.895,,,ENSG00000143748
19374,ENSG00000143748.17,NVL,chr1,-,224301690,224301771,224300561,224300663,224303722,224303857,19374,14,7,,,150,75,,,0.5,,,ENSG00000143748
19375,ENSG00000143748.17,NVL,chr1,-,224304735,224304812,224303722,224303857,224305033,224305166,19375,32,3,,,150,75,,,0.842,,,ENSG00000143748
19376,ENSG00000143748.17,NVL,chr1,-,224307990,224308263,224305033,224305166,224311799,224311857,19376,47,0,,,150,75,,,1,,,ENSG00000143748
19377,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224305033,224305166,224317693,224317793,19377,4,0,,,133,75,,,1,,,ENSG00000143748
19378,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224307990,224308263,224317693,224317793,19378,30,3,,,133,75,,,0.849,,,ENSG00000143748
19379,ENSG00000143748.17,NVL,chr1,-,224313033,224313151,224311799,224311857,224317693,224317793,19379,6,4,,,150,75,,,0.429,,,ENSG00000143748
19380,ENSG00000143748.17,NVL,chr1,-,224313049,224313151,224311799,224311857,224317693,224317793,19380,4,4,,,150,75,,,0.333,,,ENSG00000143748
19381,ENSG00000143748.17,NVL,chr1,-,224313049,224313155,224311799,224311857,224317693,224317793,19381,0,4,,,150,75,,,0,,,ENSG00000143748
19382,ENSG00000143748.17,NVL,chr1,-,224326390,224326464,224317877,224317930,224330070,224330137,19382,27,6,,,149,75,,,0.694,,,ENSG00000143748
24859,ENSG00000116171.17,SCP2,chr1,+,52941795,52941853,52927228,52927465,52948008,52948080,24859,96,1,,,133,75,,,0.982,,,ENSG00000116171
24860,ENSG00000116171.17,SCP2,chr1,+,52948008,52948080,52941795,52941853,52950754,52950886,24860,121,0,,,147,75,,,1,,,ENSG00000116171
24861,ENSG00000116171.17,SCP2,chr1,+,52950754,52950886,52948008,52948080,52954739,52954804,24861,134,3,,,150,75,,,0.957,,,ENSG00000116171
24862,ENSG00000116171.17,SCP2,chr1,+,52954739,52954804,52950754,52950886,52961502,52961629,24862,111,2,,,140,75,,,0.967,,,ENSG00000116171
24863,ENSG00000116171.17,SCP2,chr1,+,52974768,52974832,52961502,52961629,52976682,52976769,24863,100,0,,,139,75,,,1,,,ENSG00000116171
24864,ENSG00000116171.17,SCP2,chr1,+,52976682,52976769,52974768,52974832,52978216,52978367,24864,97,1,,,150,75,,,0.98,,,ENSG00000116171
24865,ENSG00000116171.17,SCP2,chr1,+,52993257,52996000,52988028,52988136,53014889,53015043,24865,47,29,,,150,75,,,0.448,,,ENSG00000116171
24866,ENSG00000116171.17,SCP2,chr1,+,52993257,52996000,52988028,52988136,53027968,53028071,24866,48,1,,,150,75,,,0.96,,,ENSG00000116171
24867,ENSG00000116171.17,SCP2,chr1,+,53014889,53015043,52988028,52988136,53027968,53028071,24867,132,1,,,150,75,,,0.985,,,ENSG00000116171
24868,ENSG00000116171.17,SCP2,chr1,+,53014889,53015043,52993257,52996000,53027968,53028071,24868,103,1,,,150,75,,,0.981,,,ENSG00000116171
24869,ENSG00000116171.17,SCP2,chr1,+,53027968,53028071,53014889,53015043,53038916,53039046,24869,200,0,,,150,75,,,1,,,ENSG00000116171
24870,ENSG00000116171.17,SCP2,chr1,+,53027977,53028071,53014927,53015043,53038916,53039046,24870,98,0,,,150,75,,,1,,,ENSG00000116171
24871,ENSG00000116171.17,SCP2,chr1,+,53038916,53039046,53027968,53028071,53047857,53047937,24871,218,2,,,150,75,,,0.982,,,ENSG00000116171
24962,ENSG00000162819.11,BROX,chr1,+,222715144,222715269,222713380,222713416,222715683,222715800,24962,2,2,,,150,75,,,0.333,,,ENSG00000162819
24963,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222712552,222712942,222718924,222719031,24963,23,1,,,150,75,,,0.92,,,ENSG00000162819
24964,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222715144,222715269,222718924,222719031,24964,17,0,,,150,75,,,1,,,ENSG00000162819
24965,ENSG00000162819.11,BROX,chr1,+,222717857,222718094,222715683,222715800,222718924,222719031,24965,0,15,,,150,75,,,0,,,ENSG00000162819
24966,ENSG00000162819.11,BROX,chr1,+,222722418,222722514,222719262,222719359,222724091,222724164,24966,19,5,,,150,75,,,0.655,,,ENSG00000162819
24967,ENSG00000162819.11,BROX,chr1,+,222731356,222731516,222730026,222730177,222732627,222735196,24967,42,1,,,150,75,,,0.955,,,ENSG00000162819
27638,ENSG00000076944.15,STXBP2,chr19,+,7641704,7641853,7640899,7641003,7642033,7642118,27638,22,0,,,150,75,,,1,,,ENSG00000076944
27639,ENSG00000076944.15,STXBP2,chr19,+,7643164,7643245,7642982,7643048,7644613,7644752,27639,21,0,,,150,75,,,1,,,ENSG00000076944
27640,ENSG00000076944.15,STXBP2,chr19,+,7644878,7644934,7644613,7644752,7645196,7645306,27640,2,25,,,131,75,,,0.044,,,ENSG00000076944
27641,ENSG00000076944.15,STXBP2,chr19,+,7646171,7646344,7645196,7645306,7647161,7647247,27641,22,0,,,150,75,,,1,,,ENSG00000076944
27642,ENSG00000076944.15,STXBP2,chr19,+,7646248,7646344,7645195,7645306,7647161,7647247,27642,34,0,,,150,75,,,1,,,ENSG00000076944
27643,ENSG00000076944.15,STXBP2,chr19,+,7647353,7647511,7647161,7647247,7647724,7647810,27643,37,1,,,150,75,,,0.949,,,ENSG00000076944
28332,ENSG00000085832.16,EPS15,chr1,-,51361170,51361355,51354262,51356846,51363865,51364028,28332,422,1,,,150,75,,,0.995,,,ENSG00000085832
28333,ENSG00000085832.16,EPS15,chr1,-,51397110,51397211,51394211,51394447,51399031,51399165,28333,0,165,,,150,75,,,0,,,ENSG00000085832
28334,ENSG00000085832.16,EPS15,chr1,-,51399031,51399165,51394380,51394447,51400917,51400953,28334,305,1,,,150,75,,,0.993,,,ENSG00000085832
28335,ENSG00000085832.16,EPS15,chr1,-,51402434,51402525,51400917,51400953,51403418,51403451,28335,215,1,,,150,75,,,0.991,,,ENSG00000085832
28336,ENSG00000085832.16,EPS15,chr1,-,51405904,51406108,51403418,51403532,51408134,51408332,28336,188,3,,,150,75,,,0.969,,,ENSG00000085832
28337,ENSG00000085832.16,EPS15,chr1,-,51408134,51408332,51403418,51403532,51409534,51409696,28337,111,0,,,150,75,,,1,,,ENSG00000085832
28338,ENSG00000085832.16,EPS15,chr1,-,51459040,51459148,51458395,51458733,51461090,51461150,28338,1,0,,,150,75,,,1,,,ENSG00000085832
28339,ENSG00000085832.16,EPS15,chr1,-,51468472,51468568,51465260,51465326,51471689,51471737,28339,29,0,,,150,75,,,1,,,ENSG00000085832
31727,ENSG00000158286.12,RNF207,chr1,+,6209114,6209196,6208617,6209025,6209267,6209343,31727,36,1,,,150,75,,,0.947,,,ENSG00000158286
31728,ENSG00000158286.12,RNF207,chr1,+,6209267,6209343,6208880,6209025,6209413,6209539,31728,21,1,,,150,75,,,0.913,,,ENSG00000158286
31729,ENSG00000158286.12,RNF207,chr1,+,6210222,6210295,6209923,6209970,6210369,6210438,31729,40,3,,,148,75,,,0.871,,,ENSG00000158286
31730,ENSG00000158286.12,RNF207,chr1,+,6211866,6212053,6211020,6211118,6212230,6212416,31730,41,4,,,150,75,,,0.837,,,ENSG00000158286
31731,ENSG00000158286.12,RNF207,chr1,+,6212681,6212733,6212230,6212416,6213065,6213183,31731,31,2,,,127,75,,,0.902,,,ENSG00000158286
33462,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234510,38232986,38233214,38237537,38237622,33462,87,6,,,150,75,,,0.879,,,ENSG00000085788
