ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
1651,ENSG00000101391.20,CDK5RAP1,chr20,-,33360350,33360491,33358838,33359123,33366858,33367005,1651,122,7,,,150,75,,,0.897,,,ENSG00000101391
1652,ENSG00000101391.20,CDK5RAP1,chr20,-,33374114,33374212,33372641,33372697,33401427,33401452,1652,81,0,,,150,75,,,1,,,ENSG00000101391
1653,ENSG00000101391.20,CDK5RAP1,chr20,-,33379460,33379691,33374114,33374212,33385649,33385770,1653,108,2,,,150,75,,,0.964,,,ENSG00000101391
1654,ENSG00000101391.20,CDK5RAP1,chr20,-,33379460,33379691,33374114,33374212,33401427,33401478,1654,49,1,,,150,75,,,0.961,,,ENSG00000101391
1655,ENSG00000101391.20,CDK5RAP1,chr20,-,33383479,33383521,33379460,33379691,33385649,33385770,1655,2,59,,,117,75,,,0.021,,,ENSG00000101391
1656,ENSG00000101391.20,CDK5RAP1,chr20,-,33387322,33387533,33385649,33385770,33392141,33392242,1656,115,0,,,150,75,,,1,,,ENSG00000101391
1657,ENSG00000101391.20,CDK5RAP1,chr20,-,33394031,33394066,33374114,33374212,33401427,33401479,1657,1,1,,,110,75,,,0.405,,,ENSG00000101391
1658,ENSG00000101391.20,CDK5RAP1,chr20,-,33394031,33394066,33392141,33392242,33401427,33401479,1658,20,3,,,110,75,,,0.82,,,ENSG00000101391
1659,ENSG00000101391.20,CDK5RAP1,chr20,-,33395012,33395116,33394031,33394066,33396760,33396936,1659,97,3,,,150,75,,,0.942,,,ENSG00000101391
1660,ENSG00000101391.20,CDK5RAP1,chr20,-,33395012,33395116,33394031,33394066,33401427,33401505,1660,52,2,,,150,75,,,0.929,,,ENSG00000101391
1661,ENSG00000101391.20,CDK5RAP1,chr20,-,33396760,33396936,33394031,33394066,33401427,33401517,1661,3,2,,,150,75,,,0.429,,,ENSG00000101391
1662,ENSG00000101391.20,CDK5RAP1,chr20,-,33396760,33396936,33395012,33395116,33401427,33401517,1662,45,0,,,150,75,,,1,,,ENSG00000101391
1663,ENSG00000101391.20,CDK5RAP1,chr20,-,33396760,33397084,33394031,33394066,33401427,33401561,1663,39,2,,,150,75,,,0.907,,,ENSG00000101391
1664,ENSG00000101391.20,CDK5RAP1,chr20,-,33396760,33397084,33395012,33395116,33401427,33401561,1664,81,0,,,150,75,,,1,,,ENSG00000101391
4307,ENSG00000105426.16,PTPRS,chr19,-,5216719,5216767,5215497,5215595,5218419,5218532,4307,27,9,,,123,75,,,0.647,,,ENSG00000105426
4308,ENSG00000105426.16,PTPRS,chr19,-,5218786,5218798,5218419,5218532,5219309,5219467,4308,36,4,,,87,75,,,0.886,,,ENSG00000105426
4309,ENSG00000105426.16,PTPRS,chr19,-,5229315,5229342,5225726,5225844,5229490,5229684,4309,3,14,,,102,75,,,0.136,,,ENSG00000105426
4310,ENSG00000105426.16,PTPRS,chr19,-,5256107,5256119,5245775,5246045,5258016,5258127,4310,0,17,,,87,75,,,0,,,ENSG00000105426
6060,ENSG00000213024.11,NUP62,chr19,-,49911104,49911343,49909854,49909884,49927693,49927815,6060,3,19,,,150,75,,,0.073,,,ENSG00000213024
6061,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49927693,49927815,6061,8,19,,,150,75,,,0.174,,,ENSG00000213024
6062,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49929325,49929504,6062,3,25,,,150,75,,,0.057,,,ENSG00000213024
6063,ENSG00000213024.11,NUP62,chr19,-,49911104,49911370,49909736,49909884,49927693,49929504,6063,6,19,,,150,75,,,0.136,,,ENSG00000213024
6064,ENSG00000213024.11,NUP62,chr19,-,49911104,49911370,49909736,49909884,49929325,49929475,6064,5,25,,,150,75,,,0.091,,,ENSG00000213024
6065,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49917607,49917641,6065,0,0,,,150,75,,,,,,ENSG00000213024
6066,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49927693,49927815,6066,0,5,,,150,75,,,0,,,ENSG00000213024
6067,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49927693,49927815,6067,1,19,,,150,75,,,0.026,,,ENSG00000213024
6068,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49929349,49929409,6068,1,1,,,150,75,,,0.333,,,ENSG00000213024
6069,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49929416,49929504,6069,0,7,,,150,75,,,0,,,ENSG00000213024
6070,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929325,49929429,6070,32,25,,,150,75,,,0.39,,,ENSG00000213024
6071,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929349,49929763,6071,19,1,,,150,75,,,0.905,,,ENSG00000213024
6072,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929416,49929504,6072,23,7,,,150,75,,,0.622,,,ENSG00000213024
6073,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49911104,49911366,49929325,49929429,6073,18,0,,,150,75,,,1,,,ENSG00000213024
6074,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929349,49929763,6074,1,1,,,150,75,,,0.333,,,ENSG00000213024
6075,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929416,49929504,6075,5,0,,,150,75,,,1,,,ENSG00000213024
6076,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49908104,49909884,49929325,49929435,6076,24,25,,,150,75,,,0.324,,,ENSG00000213024
6077,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49911104,49911366,49929325,49929435,6077,10,0,,,150,75,,,1,,,ENSG00000213024
6272,ENSG00000090905.18,TNRC6A,chr16,+,24750725,24750813,24730252,24730300,24758338,24758360,6272,54,1,,,150,75,,,0.964,,,ENSG00000090905
6273,ENSG00000090905.18,TNRC6A,chr16,+,24758338,24758360,24730252,24730300,24776932,24777358,6273,10,1,,,97,75,,,0.885,,,ENSG00000090905
6274,ENSG00000090905.18,TNRC6A,chr16,+,24776932,24777358,24758338,24758360,24789231,24791817,6274,58,2,,,150,75,,,0.935,,,ENSG00000090905
6275,ENSG00000090905.18,TNRC6A,chr16,+,24778343,24778468,24777247,24777358,24789231,24791817,6275,5,28,,,150,75,,,0.082,,,ENSG00000090905
6276,ENSG00000090905.18,TNRC6A,chr16,+,24793472,24793649,24789231,24791817,24794543,24794719,6276,65,16,,,150,75,,,0.67,,,ENSG00000090905
6277,ENSG00000090905.18,TNRC6A,chr16,+,24804704,24804851,24804176,24804319,24805013,24805151,6277,65,24,,,150,75,,,0.575,,,ENSG00000090905
6779,ENSG00000140983.13,RHOT2,chr16,+,668487,668569,668131,668411,668655,668699,6779,136,5,,,150,75,,,0.932,,,ENSG00000140983
6780,ENSG00000140983.13,RHOT2,chr16,+,669552,669606,668487,668699,670122,670175,6780,162,7,,,129,75,,,0.931,,,ENSG00000140983
6781,ENSG00000140983.13,RHOT2,chr16,+,670674,670773,670455,670557,670891,670940,6781,144,3,,,150,75,,,0.96,,,ENSG00000140983
6782,ENSG00000140983.13,RHOT2,chr16,+,670695,670773,670454,670557,670891,671000,6782,73,3,,,150,75,,,0.924,,,ENSG00000140983
7822,ENSG00000103994.16,ZNF106,chr15,-,42442072,42442414,42439032,42439813,42444201,42444262,7822,581,1,,,150,75,,,0.997,,,ENSG00000103994
7823,ENSG00000103994.16,ZNF106,chr15,-,42444201,42444262,42441740,42442414,42444826,42444981,7823,617,5,,,136,75,,,0.986,,,ENSG00000103994
7824,ENSG00000103994.16,ZNF106,chr15,-,42444826,42444981,42441740,42442414,42446588,42446598,7824,233,1,,,150,75,,,0.991,,,ENSG00000103994
7825,ENSG00000103994.16,ZNF106,chr15,-,42448071,42448705,42446588,42446658,42457216,42457513,7825,267,1,,,150,75,,,0.993,,,ENSG00000103994
7826,ENSG00000103994.16,ZNF106,chr15,-,42449770,42451954,42448071,42448705,42456957,42457532,7826,506,1,,,150,75,,,0.996,,,ENSG00000103994
7827,ENSG00000103994.16,ZNF106,chr15,-,42449770,42451954,42448071,42448705,42457216,42457556,7827,231,12,,,150,75,,,0.906,,,ENSG00000103994
7828,ENSG00000103994.16,ZNF106,chr15,-,42456957,42457158,42450977,42451954,42466052,42466114,7828,352,2,,,150,75,,,0.989,,,ENSG00000103994
8163,ENSG00000108799.12,EZH1,chr17,-,42705087,42705183,42704601,42704683,42706006,42706113,8163,86,1,,,150,75,,,0.977,,,ENSG00000108799
8164,ENSG00000108799.12,EZH1,chr17,-,42718453,42718617,42717975,42718067,42719104,42719207,8164,141,0,,,150,75,,,1,,,ENSG00000108799
8165,ENSG00000108799.12,EZH1,chr17,-,42719104,42719207,42718453,42718617,42720272,42720304,8165,174,0,,,150,75,,,1,,,ENSG00000108799
8166,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42724304,42724424,8166,86,0,,,150,75,,,1,,,ENSG00000108799
8167,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42727634,42727763,8167,51,0,,,150,75,,,1,,,ENSG00000108799
8168,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42720272,42720449,42727634,42727763,8168,33,0,,,150,75,,,1,,,ENSG00000108799
8169,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727634,42727763,8169,73,5,,,150,75,,,0.88,,,ENSG00000108799
8170,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727661,42727763,8170,40,3,,,150,75,,,0.87,,,ENSG00000108799
8171,ENSG00000108799.12,EZH1,chr17,-,42727634,42727763,42722794,42722915,42728824,42728952,8171,52,0,,,150,75,,,1,,,ENSG00000108799
8172,ENSG00000108799.12,EZH1,chr17,-,42727661,42727763,42722794,42722915,42728824,42728952,8172,50,0,,,150,75,,,1,,,ENSG00000108799
8173,ENSG00000108799.12,EZH1,chr17,-,42728824,42728952,42727634,42727763,42730827,42730918,8173,79,0,,,150,75,,,1,,,ENSG00000108799
8174,ENSG00000108799.12,EZH1,chr17,-,42729146,42729239,42728824,42728952,42730827,42730918,8174,0,32,,,150,75,,,0,,,ENSG00000108799
8175,ENSG00000108799.12,EZH1,chr17,-,42730827,42730918,42728824,42728952,42745010,42745015,8175,52,1,,,150,75,,,0.963,,,ENSG00000108799
8176,ENSG00000108799.12,EZH1,chr17,-,42731774,42731893,42730827,42730918,42745010,42745035,8176,0,20,,,150,75,,,0,,,ENSG00000108799
9934,ENSG00000066455.12,GOLGA5,chr14,+,92837385,92837449,92835558,92835664,92839365,92839963,9934,136,5,,,139,75,,,0.936,,,ENSG00000066455
11161,ENSG00000076108.11,BAZ2A,chr12,-,56617394,56617532,56615013,56615607,56630124,56630211,11161,42,0,,,150,75,,,1,,,ENSG00000076108
11162,ENSG00000076108.11,BAZ2A,chr12,-,56630775,56630865,56617394,56617532,56636181,56636293,11162,7,2,,,150,75,,,0.636,,,ENSG00000076108
13130,ENSG00000131626.16,PPFIA1,chr11,+,70333021,70333096,70331959,70332094,70333469,70333553,13130,3,85,,,150,75,,,0.017,,,ENSG00000131626
13131,ENSG00000131626.16,PPFIA1,chr11,+,70343668,70343892,70340976,70341097,70348188,70348261,13131,84,0,,,150,75,,,1,,,ENSG00000131626
13132,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70350993,70351023,13132,58,0,,,150,75,,,1,,,ENSG00000131626
13133,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70354300,70354452,13133,48,20,,,150,75,,,0.545,,,ENSG00000131626
13134,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70348188,70348420,70354300,70354452,13134,10,20,,,105,75,,,0.263,,,ENSG00000131626
13135,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70349922,70350039,70354300,70354452,13135,32,12,,,105,75,,,0.656,,,ENSG00000131626
13136,ENSG00000131626.16,PPFIA1,chr11,+,70365372,70365435,70362287,70362488,70372211,70372390,13136,14,4,,,138,75,,,0.655,,,ENSG00000131626
13137,ENSG00000131626.16,PPFIA1,chr11,+,70365372,70365435,70362287,70362488,70372214,70372390,13137,21,29,,,138,75,,,0.282,,,ENSG00000131626
13138,ENSG00000131626.16,PPFIA1,chr11,+,70365940,70365967,70365372,70365435,70372211,70372390,13138,0,2,,,102,75,,,0,,,ENSG00000131626
13139,ENSG00000131626.16,PPFIA1,chr11,+,70365940,70365967,70365372,70365435,70372214,70372390,13139,0,10,,,102,75,,,0,,,ENSG00000131626
13140,ENSG00000131626.16,PPFIA1,chr11,+,70382087,70382158,70378029,70378195,70383002,70384387,13140,15,54,,,146,75,,,0.125,,,ENSG00000131626
13481,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486523,61486610,13481,7,2,,,135,75,,,0.66,,,ENSG00000162148
13482,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61486343,61486403,61486947,61487061,13482,7,0,,,150,75,,,1,,,ENSG00000162148
13483,ENSG00000162148.10,PPP1R32,chr11,+,61489781,61489946,61487145,61487240,61490500,61490584,13483,2,2,,,150,75,,,0.333,,,ENSG00000162148
15116,ENSG00000138756.17,BMP2K,chr4,+,78860035,78860079,78859583,78859687,78861388,78861468,15116,0,11,,,119,75,,,0,,,ENSG00000138756
15230,ENSG00000018189.12,RUFY3,chr4,+,70741626,70741680,70734433,70734593,70762518,70762692,15230,1,0,,,129,75,,,1,,,ENSG00000018189
15231,ENSG00000018189.12,RUFY3,chr4,+,70793764,70793904,70789494,70789592,70794794,70794894,15231,49,3,,,150,75,,,0.891,,,ENSG00000018189
15232,ENSG00000018189.12,RUFY3,chr4,+,70793784,70793904,70789494,70789592,70794794,70794894,15232,65,3,,,150,75,,,0.915,,,ENSG00000018189
15233,ENSG00000018189.12,RUFY3,chr4,+,70794794,70794894,70789494,70789592,70800140,70800182,15233,30,11,,,150,75,,,0.577,,,ENSG00000018189
15234,ENSG00000018189.12,RUFY3,chr4,+,70794794,70794894,70789494,70789592,70802955,70802983,15234,4,4,,,150,75,,,0.333,,,ENSG00000018189
15235,ENSG00000018189.12,RUFY3,chr4,+,70800140,70800205,70789494,70789592,70802955,70802983,15235,44,4,,,140,75,,,0.855,,,ENSG00000018189
15236,ENSG00000018189.12,RUFY3,chr4,+,70800140,70800205,70794672,70794894,70802955,70802983,15236,60,1,,,140,75,,,0.97,,,ENSG00000018189
15237,ENSG00000018189.12,RUFY3,chr4,+,70802955,70802983,70799447,70800205,70806515,70806871,15237,20,0,,,103,75,,,1,,,ENSG00000018189
15238,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802955,70802983,70806515,70806553,15238,86,9,,,144,75,,,0.833,,,ENSG00000018189
15239,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802982,70803059,70806515,70806553,15239,42,0,,,144,75,,,1,,,ENSG00000018189
16941,ENSG00000143748.17,NVL,chr1,-,224232088,224232182,224231225,224231296,224233200,224233289,16941,0,8,,,150,75,,,0,,,ENSG00000143748
16942,ENSG00000143748.17,NVL,chr1,-,224232894,224232972,224231225,224231296,224233200,224233289,16942,1,8,,,150,75,,,0.059,,,ENSG00000143748
16943,ENSG00000143748.17,NVL,chr1,-,224233200,224233289,224231225,224231296,224236505,224236582,16943,19,0,,,150,75,,,1,,,ENSG00000143748
16944,ENSG00000143748.17,NVL,chr1,-,224296500,224296618,224294266,224294411,224300561,224300663,16944,15,3,,,150,75,,,0.714,,,ENSG00000143748
16945,ENSG00000143748.17,NVL,chr1,-,224301690,224301771,224300561,224300663,224303722,224303857,16945,7,4,,,150,75,,,0.467,,,ENSG00000143748
16946,ENSG00000143748.17,NVL,chr1,-,224304735,224304812,224303722,224303857,224305033,224305166,16946,18,0,,,150,75,,,1,,,ENSG00000143748
16947,ENSG00000143748.17,NVL,chr1,-,224307990,224308263,224305033,224305166,224311799,224311857,16947,22,5,,,150,75,,,0.688,,,ENSG00000143748
16948,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224305033,224305166,224317693,224317793,16948,11,0,,,133,75,,,1,,,ENSG00000143748
16949,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224307990,224308263,224317693,224317793,16949,16,1,,,133,75,,,0.9,,,ENSG00000143748
16950,ENSG00000143748.17,NVL,chr1,-,224313049,224313151,224311799,224311857,224317693,224317793,16950,2,10,,,150,75,,,0.091,,,ENSG00000143748
16951,ENSG00000143748.17,NVL,chr1,-,224313049,224313155,224311799,224311857,224317693,224317793,16951,1,10,,,150,75,,,0.048,,,ENSG00000143748
16952,ENSG00000143748.17,NVL,chr1,-,224326390,224326464,224317877,224317930,224330070,224330137,16952,25,2,,,149,75,,,0.863,,,ENSG00000143748
21866,ENSG00000116171.17,SCP2,chr1,+,52941795,52941853,52927228,52927465,52948008,52948080,21866,137,0,,,133,75,,,1,,,ENSG00000116171
21867,ENSG00000116171.17,SCP2,chr1,+,52948008,52948080,52941795,52941853,52950754,52950886,21867,136,1,,,147,75,,,0.986,,,ENSG00000116171
21868,ENSG00000116171.17,SCP2,chr1,+,52950754,52950886,52948008,52948080,52954739,52954804,21868,105,8,,,150,75,,,0.868,,,ENSG00000116171
21869,ENSG00000116171.17,SCP2,chr1,+,52954739,52954804,52950754,52950886,52961502,52961629,21869,112,1,,,140,75,,,0.984,,,ENSG00000116171
21870,ENSG00000116171.17,SCP2,chr1,+,52974768,52974832,52961502,52961629,52976682,52976769,21870,129,0,,,139,75,,,1,,,ENSG00000116171
21871,ENSG00000116171.17,SCP2,chr1,+,52976682,52976769,52974768,52974832,52978216,52978367,21871,113,1,,,150,75,,,0.983,,,ENSG00000116171
21872,ENSG00000116171.17,SCP2,chr1,+,52993257,52996000,52988028,52988136,53014889,53015043,21872,13,51,,,150,75,,,0.113,,,ENSG00000116171
21873,ENSG00000116171.17,SCP2,chr1,+,53027968,53028071,53014889,53015043,53038916,53039046,21873,315,0,,,150,75,,,1,,,ENSG00000116171
21874,ENSG00000116171.17,SCP2,chr1,+,53027977,53028071,53014927,53015043,53038916,53039046,21874,165,0,,,150,75,,,1,,,ENSG00000116171
21875,ENSG00000116171.17,SCP2,chr1,+,53038916,53039046,53027968,53028071,53047857,53047937,21875,374,11,,,150,75,,,0.944,,,ENSG00000116171
21973,ENSG00000162819.11,BROX,chr1,+,222715144,222715269,222712558,222712942,222715683,222715800,21973,1,14,,,150,75,,,0.034,,,ENSG00000162819
21974,ENSG00000162819.11,BROX,chr1,+,222715144,222715269,222713380,222713416,222715683,222715800,21974,0,6,,,150,75,,,0,,,ENSG00000162819
21975,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222715144,222715269,222718924,222719031,21975,18,2,,,150,75,,,0.818,,,ENSG00000162819
21976,ENSG00000162819.11,BROX,chr1,+,222717857,222718094,222715683,222715800,222718924,222719031,21976,0,18,,,150,75,,,0,,,ENSG00000162819
21977,ENSG00000162819.11,BROX,chr1,+,222722418,222722514,222719262,222719359,222724091,222724164,21977,60,1,,,150,75,,,0.968,,,ENSG00000162819
21978,ENSG00000162819.11,BROX,chr1,+,222722418,222722514,222719262,222719359,222724099,222724164,21978,26,0,,,150,75,,,1,,,ENSG00000162819
21979,ENSG00000162819.11,BROX,chr1,+,222731356,222731516,222730026,222730177,222732627,222735196,21979,85,1,,,150,75,,,0.977,,,ENSG00000162819
24360,ENSG00000076944.15,STXBP2,chr19,+,7641704,7641853,7640899,7641003,7642033,7642118,24360,10,0,,,150,75,,,1,,,ENSG00000076944
24361,ENSG00000076944.15,STXBP2,chr19,+,7643164,7643245,7642982,7643048,7644613,7644752,24361,15,0,,,150,75,,,1,,,ENSG00000076944
24362,ENSG00000076944.15,STXBP2,chr19,+,7644878,7644934,7644613,7644752,7645196,7645306,24362,2,7,,,131,75,,,0.141,,,ENSG00000076944
24363,ENSG00000076944.15,STXBP2,chr19,+,7646171,7646344,7645196,7645306,7647161,7647247,24363,2,0,,,150,75,,,1,,,ENSG00000076944
24364,ENSG00000076944.15,STXBP2,chr19,+,7646248,7646344,7645195,7645306,7647161,7647247,24364,11,0,,,150,75,,,1,,,ENSG00000076944
24365,ENSG00000076944.15,STXBP2,chr19,+,7647353,7647511,7647161,7647247,7647724,7647810,24365,9,0,,,150,75,,,1,,,ENSG00000076944
25002,ENSG00000085832.16,EPS15,chr1,-,51397110,51397211,51394211,51394447,51399031,51399165,25002,0,102,,,150,75,,,0,,,ENSG00000085832
25003,ENSG00000085832.16,EPS15,chr1,-,51405904,51406108,51403418,51403532,51408134,51408332,25003,130,1,,,150,75,,,0.985,,,ENSG00000085832
25004,ENSG00000085832.16,EPS15,chr1,-,51405904,51406108,51403418,51403532,51409534,51409696,25004,67,0,,,150,75,,,1,,,ENSG00000085832
25005,ENSG00000085832.16,EPS15,chr1,-,51408134,51408332,51403418,51403532,51409534,51409696,25005,88,0,,,150,75,,,1,,,ENSG00000085832
25006,ENSG00000085832.16,EPS15,chr1,-,51408134,51408332,51405904,51406108,51409534,51409696,25006,152,2,,,150,75,,,0.974,,,ENSG00000085832
25007,ENSG00000085832.16,EPS15,chr1,-,51448045,51448135,51446959,51447105,51461090,51461150,25007,30,43,,,150,75,,,0.259,,,ENSG00000085832
25008,ENSG00000085832.16,EPS15,chr1,-,51459040,51459148,51448045,51448135,51461090,51461150,25008,4,15,,,150,75,,,0.118,,,ENSG00000085832
25009,ENSG00000085832.16,EPS15,chr1,-,51459040,51459148,51458395,51458733,51461090,51461150,25009,2,1,,,150,75,,,0.5,,,ENSG00000085832
25010,ENSG00000085832.16,EPS15,chr1,-,51468472,51468568,51465260,51465326,51471689,51471737,25010,122,0,,,150,75,,,1,,,ENSG00000085832
29649,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234510,38232986,38233214,38237537,38237622,29649,40,0,,,150,75,,,1,,,ENSG00000085788
29650,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234584,38232986,38233214,38237537,38237585,29650,75,0,,,150,75,,,1,,,ENSG00000085788
29651,ENSG00000085788.13,DDHD2,chr8,+,38234399,38234584,38232986,38233214,38237537,38237616,29651,37,0,,,150,75,,,1,,,ENSG00000085788
29652,ENSG00000085788.13,DDHD2,chr8,+,38238088,38238209,38237537,38237627,38240274,38240364,29652,46,0,,,150,75,,,1,,,ENSG00000085788
29653,ENSG00000085788.13,DDHD2,chr8,+,38240274,38240364,38238088,38238209,38242249,38242385,29653,33,4,,,150,75,,,0.805,,,ENSG00000085788
29654,ENSG00000085788.13,DDHD2,chr8,+,38246232,38246300,38245741,38245950,38247712,38247835,29654,35,6,,,143,75,,,0.754,,,ENSG00000085788
29908,ENSG00000142599.17,RERE,chr1,-,8355418,8355599,8352396,8355120,8356099,8356246,29908,637,1,,,150,75,,,0.997,,,ENSG00000142599
29909,ENSG00000142599.17,RERE,chr1,-,8359763,8359986,8358195,8358916,8360111,8361490,29909,572,1,,,150,75,,,0.997,,,ENSG00000142599
29910,ENSG00000142599.17,RERE,chr1,-,8423166,8423247,8422726,8422807,8423560,8423666,29910,24,41,,,150,75,,,0.226,,,ENSG00000142599
29911,ENSG00000142599.17,RERE,chr1,-,8508626,8508675,8497404,8497529,8525758,8525939,29911,41,1,,,124,75,,,0.961,,,ENSG00000142599
29912,ENSG00000142599.17,RERE,chr1,-,8519709,8519792,8508626,8508675,8525758,8526027,29912,1,16,,,150,75,,,0.03,,,ENSG00000142599
29913,ENSG00000142599.17,RERE,chr1,-,8614560,8614686,8557417,8557523,8624309,8624380,29913,30,0,,,150,75,,,1,,,ENSG00000142599
29914,ENSG00000142599.17,RERE,chr1,-,8792403,8792588,8655972,8656441,8817159,8817465,29914,0,2,,,150,75,,,0,,,ENSG00000142599
31320,ENSG00000135829.16,DHX9,chr1,+,182855576,182855713,182854040,182854178,182856531,182856572,31320,14,48,,,150,75,,,0.127,,,ENSG00000135829
31388,ENSG00000116406.18,EDEM3,chr1,-,184701496,184701544,184690492,184694472,184702810,184702996,31388,0,40,,,123,75,,,0,,,ENSG00000116406
31389,ENSG00000116406.18,EDEM3,chr1,-,184749546,184749592,184737610,184737711,184754488,184754907,31389,11,0,,,121,75,,,1,,,ENSG00000116406
32024,ENSG00000026950.16,BTN3A1,chr6,+,26404134,26404227,26402257,26402412,26405371,26405648,32024,0,4,,,150,75,,,0,,,ENSG00000026950
32194,ENSG00000134262.12,AP4B1,chr1,-,113896257,113896465,113895756,113896038,113897839,113897943,32194,39,2,,,150,75,,,0.907,,,ENSG00000134262
32195,ENSG00000134262.12,AP4B1,chr1,-,113897839,113897943,113895756,113896038,113898717,113898763,32195,31,4,,,150,75,,,0.795,,,ENSG00000134262
32196,ENSG00000134262.12,AP4B1,chr1,-,113901235,113901383,113899903,113900400,113901754,113901885,32196,48,0,,,150,75,,,1,,,ENSG00000134262
