ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
1679,ENSG00000101391.20,CDK5RAP1,chr20,-,33395012,33395116,33394031,33394066,33401427,33401505,1679,29,2,,,150,75,,,0.879,,,ENSG00000101391
1680,ENSG00000101391.20,CDK5RAP1,chr20,-,33396760,33396936,33395012,33395116,33401427,33401517,1680,12,1,,,150,75,,,0.857,,,ENSG00000101391
1681,ENSG00000101391.20,CDK5RAP1,chr20,-,33396760,33397084,33395012,33395116,33401427,33401561,1681,29,1,,,150,75,,,0.935,,,ENSG00000101391
4398,ENSG00000105426.16,PTPRS,chr19,-,5216719,5216767,5215497,5215595,5218419,5218532,4398,174,52,,,123,75,,,0.671,,,ENSG00000105426
4399,ENSG00000105426.16,PTPRS,chr19,-,5218786,5218798,5218419,5218532,5219309,5219467,4399,195,6,,,87,75,,,0.966,,,ENSG00000105426
4400,ENSG00000105426.16,PTPRS,chr19,-,5229315,5229342,5225726,5225844,5229490,5229684,4400,1,39,,,102,75,,,0.019,,,ENSG00000105426
4401,ENSG00000105426.16,PTPRS,chr19,-,5256107,5256119,5245775,5246045,5258016,5258127,4401,0,58,,,87,75,,,0,,,ENSG00000105426
4402,ENSG00000105426.16,PTPRS,chr19,-,5273441,5273583,5265007,5265196,5274198,5274344,4402,160,1,,,150,75,,,0.988,,,ENSG00000105426
6195,ENSG00000213024.11,NUP62,chr19,-,49911104,49911343,49909854,49909884,49927693,49927815,6195,2,20,,,150,75,,,0.048,,,ENSG00000213024
6196,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49927693,49927815,6196,2,20,,,150,75,,,0.048,,,ENSG00000213024
6197,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49929325,49929504,6197,2,4,,,150,75,,,0.2,,,ENSG00000213024
6198,ENSG00000213024.11,NUP62,chr19,-,49911104,49911370,49909736,49909884,49929325,49929475,6198,2,4,,,150,75,,,0.2,,,ENSG00000213024
6199,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49917607,49917641,6199,0,0,,,150,75,,,,,,ENSG00000213024
6200,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49927693,49927815,6200,0,0,,,150,75,,,,,,ENSG00000213024
6201,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49927693,49927815,6201,0,20,,,150,75,,,0,,,ENSG00000213024
6202,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49929416,49929504,6202,0,2,,,150,75,,,0,,,ENSG00000213024
6203,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929325,49929429,6203,24,4,,,150,75,,,0.75,,,ENSG00000213024
6204,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929416,49929504,6204,21,2,,,150,75,,,0.84,,,ENSG00000213024
6205,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49911104,49911366,49929325,49929429,6205,4,0,,,150,75,,,1,,,ENSG00000213024
6206,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929349,49929763,6206,0,0,,,150,75,,,,,,ENSG00000213024
6207,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929416,49929504,6207,1,0,,,150,75,,,1,,,ENSG00000213024
6208,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49908104,49909884,49929325,49929435,6208,24,4,,,150,75,,,0.75,,,ENSG00000213024
6209,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49908104,49909884,49929416,49929504,6209,21,2,,,150,75,,,0.84,,,ENSG00000213024
6210,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49911104,49911366,49929325,49929435,6210,4,0,,,150,75,,,1,,,ENSG00000213024
6211,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49918507,49918621,49929349,49929763,6211,1,0,,,150,75,,,1,,,ENSG00000213024
6212,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49918507,49918621,49929416,49929504,6212,1,0,,,150,75,,,1,,,ENSG00000213024
6425,ENSG00000090905.18,TNRC6A,chr16,+,24750725,24750813,24730252,24730300,24758338,24758360,6425,16,2,,,150,75,,,0.8,,,ENSG00000090905
6426,ENSG00000090905.18,TNRC6A,chr16,+,24758338,24758360,24730252,24730300,24776932,24777358,6426,3,0,,,97,75,,,1,,,ENSG00000090905
6427,ENSG00000090905.18,TNRC6A,chr16,+,24776932,24777358,24758338,24758360,24789231,24791817,6427,16,3,,,150,75,,,0.727,,,ENSG00000090905
6428,ENSG00000090905.18,TNRC6A,chr16,+,24778343,24778468,24777247,24777358,24789231,24791817,6428,1,7,,,150,75,,,0.067,,,ENSG00000090905
6429,ENSG00000090905.18,TNRC6A,chr16,+,24793472,24793649,24789231,24791817,24794543,24794719,6429,7,18,,,150,75,,,0.163,,,ENSG00000090905
6430,ENSG00000090905.18,TNRC6A,chr16,+,24804704,24804851,24804176,24804319,24805013,24805151,6430,0,27,,,150,75,,,0,,,ENSG00000090905
6955,ENSG00000140983.13,RHOT2,chr16,+,668487,668569,668131,668411,668655,668699,6955,229,0,,,150,75,,,1,,,ENSG00000140983
6956,ENSG00000140983.13,RHOT2,chr16,+,669552,669606,668487,668699,670122,670175,6956,167,22,,,129,75,,,0.815,,,ENSG00000140983
6957,ENSG00000140983.13,RHOT2,chr16,+,670674,670773,670455,670557,670891,670940,6957,195,3,,,150,75,,,0.97,,,ENSG00000140983
6958,ENSG00000140983.13,RHOT2,chr16,+,670695,670773,670454,670557,670891,671000,6958,99,3,,,150,75,,,0.943,,,ENSG00000140983
8008,ENSG00000103994.16,ZNF106,chr15,-,42449770,42451954,42448071,42448705,42456957,42457532,8008,32,1,,,150,75,,,0.941,,,ENSG00000103994
8009,ENSG00000103994.16,ZNF106,chr15,-,42449770,42451954,42448071,42448705,42457216,42457556,8009,18,0,,,150,75,,,1,,,ENSG00000103994
8343,ENSG00000108799.12,EZH1,chr17,-,42713208,42713389,42712288,42712485,42717975,42718067,8343,175,2,,,150,75,,,0.978,,,ENSG00000108799
8344,ENSG00000108799.12,EZH1,chr17,-,42718453,42718617,42717975,42718067,42719104,42719207,8344,180,0,,,150,75,,,1,,,ENSG00000108799
8345,ENSG00000108799.12,EZH1,chr17,-,42719104,42719207,42718453,42718617,42720272,42720304,8345,188,3,,,150,75,,,0.969,,,ENSG00000108799
8346,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42724304,42724424,8346,163,1,,,150,75,,,0.988,,,ENSG00000108799
8347,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42727634,42727763,8347,92,0,,,150,75,,,1,,,ENSG00000108799
8348,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42720272,42720449,42727634,42727763,8348,64,0,,,150,75,,,1,,,ENSG00000108799
8349,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727634,42727763,8349,143,9,,,150,75,,,0.888,,,ENSG00000108799
8350,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727661,42727763,8350,81,0,,,150,75,,,1,,,ENSG00000108799
8351,ENSG00000108799.12,EZH1,chr17,-,42727634,42727763,42722794,42722915,42728824,42728952,8351,72,0,,,150,75,,,1,,,ENSG00000108799
8352,ENSG00000108799.12,EZH1,chr17,-,42727661,42727763,42722794,42722915,42728824,42728952,8352,63,0,,,150,75,,,1,,,ENSG00000108799
8353,ENSG00000108799.12,EZH1,chr17,-,42728824,42728952,42727634,42727763,42730827,42730918,8353,112,0,,,150,75,,,1,,,ENSG00000108799
8354,ENSG00000108799.12,EZH1,chr17,-,42729146,42729239,42728824,42728952,42730827,42730918,8354,1,49,,,150,75,,,0.01,,,ENSG00000108799
8355,ENSG00000108799.12,EZH1,chr17,-,42730827,42730918,42728824,42728952,42745010,42745015,8355,73,1,,,150,75,,,0.973,,,ENSG00000108799
8356,ENSG00000108799.12,EZH1,chr17,-,42731774,42731893,42730827,42730918,42745010,42745035,8356,1,24,,,150,75,,,0.02,,,ENSG00000108799
10162,ENSG00000066455.12,GOLGA5,chr14,+,92810253,92810377,92809299,92809519,92811550,92811754,10162,74,2,,,150,75,,,0.949,,,ENSG00000066455
10163,ENSG00000066455.12,GOLGA5,chr14,+,92837385,92837449,92835558,92835664,92839365,92839963,10163,114,1,,,139,75,,,0.984,,,ENSG00000066455
11420,ENSG00000076108.11,BAZ2A,chr12,-,56613014,56613233,56611772,56612246,56613952,56614138,11420,104,1,,,150,75,,,0.981,,,ENSG00000076108
11421,ENSG00000076108.11,BAZ2A,chr12,-,56617394,56617532,56615013,56615607,56630124,56630211,11421,45,0,,,150,75,,,1,,,ENSG00000076108
11422,ENSG00000076108.11,BAZ2A,chr12,-,56630775,56630865,56617394,56617532,56636181,56636293,11422,26,8,,,150,75,,,0.619,,,ENSG00000076108
13426,ENSG00000131626.16,PPFIA1,chr11,+,70333021,70333096,70331959,70332094,70333469,70333553,13426,0,33,,,150,75,,,0,,,ENSG00000131626
13427,ENSG00000131626.16,PPFIA1,chr11,+,70343668,70343892,70340976,70341097,70348188,70348261,13427,43,0,,,150,75,,,1,,,ENSG00000131626
13428,ENSG00000131626.16,PPFIA1,chr11,+,70348188,70348420,70343668,70343892,70354300,70354452,13428,64,1,,,150,75,,,0.97,,,ENSG00000131626
13429,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70350993,70351023,13429,23,2,,,150,75,,,0.852,,,ENSG00000131626
13430,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70354300,70354452,13430,13,21,,,150,75,,,0.236,,,ENSG00000131626
13431,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70348188,70348420,70354300,70354452,13431,5,21,,,105,75,,,0.145,,,ENSG00000131626
13432,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70349922,70350039,70354300,70354452,13432,13,0,,,105,75,,,1,,,ENSG00000131626
13433,ENSG00000131626.16,PPFIA1,chr11,+,70382087,70382158,70378029,70378195,70383002,70384387,13433,78,31,,,146,75,,,0.564,,,ENSG00000131626
13798,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486523,61486610,13798,20,5,,,135,75,,,0.69,,,ENSG00000162148
13799,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486947,61487061,13799,10,2,,,135,75,,,0.735,,,ENSG00000162148
13800,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61485798,61485911,61486947,61487061,13800,19,2,,,150,75,,,0.826,,,ENSG00000162148
13801,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61486343,61486403,61486947,61487061,13801,24,0,,,150,75,,,1,,,ENSG00000162148
13802,ENSG00000162148.10,PPP1R32,chr11,+,61489781,61489946,61487145,61487240,61490500,61490584,13802,16,1,,,150,75,,,0.889,,,ENSG00000162148
15501,ENSG00000138756.17,BMP2K,chr4,+,78860035,78860079,78859583,78859687,78861388,78861468,15501,0,37,,,119,75,,,0,,,ENSG00000138756
15502,ENSG00000138756.17,BMP2K,chr4,+,78887173,78887284,78878733,78878891,78910609,78912185,15502,19,5,,,150,75,,,0.655,,,ENSG00000138756
15638,ENSG00000018189.12,RUFY3,chr4,+,70741626,70741680,70734433,70734593,70762518,70762692,15638,2,4,,,129,75,,,0.225,,,ENSG00000018189
15639,ENSG00000018189.12,RUFY3,chr4,+,70800140,70800205,70794672,70794894,70802955,70802983,15639,82,1,,,140,75,,,0.978,,,ENSG00000018189
15640,ENSG00000018189.12,RUFY3,chr4,+,70802955,70802983,70799447,70800205,70806515,70806871,15640,13,0,,,103,75,,,1,,,ENSG00000018189
15641,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802955,70802983,70806515,70806553,15641,144,2,,,144,75,,,0.974,,,ENSG00000018189
15642,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802982,70803059,70806515,70806553,15642,76,0,,,144,75,,,1,,,ENSG00000018189
17355,ENSG00000143748.17,NVL,chr1,-,224232088,224232182,224231225,224231296,224233200,224233289,17355,4,31,,,150,75,,,0.061,,,ENSG00000143748
17356,ENSG00000143748.17,NVL,chr1,-,224232894,224232972,224231225,224231296,224233200,224233289,17356,0,31,,,150,75,,,0,,,ENSG00000143748
17357,ENSG00000143748.17,NVL,chr1,-,224233200,224233289,224231225,224231296,224236505,224236582,17357,63,0,,,150,75,,,1,,,ENSG00000143748
17358,ENSG00000143748.17,NVL,chr1,-,224296500,224296618,224294266,224294411,224300561,224300663,17358,43,2,,,150,75,,,0.915,,,ENSG00000143748
17359,ENSG00000143748.17,NVL,chr1,-,224301690,224301771,224300561,224300663,224303722,224303857,17359,5,16,,,150,75,,,0.135,,,ENSG00000143748
17360,ENSG00000143748.17,NVL,chr1,-,224304735,224304812,224303722,224303857,224305033,224305166,17360,38,2,,,150,75,,,0.905,,,ENSG00000143748
17361,ENSG00000143748.17,NVL,chr1,-,224307990,224308263,224305033,224305166,224311799,224311857,17361,27,0,,,150,75,,,1,,,ENSG00000143748
17362,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224305033,224305166,224317693,224317793,17362,7,0,,,133,75,,,1,,,ENSG00000143748
17363,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224307990,224308263,224317693,224317793,17363,18,1,,,133,75,,,0.91,,,ENSG00000143748
17364,ENSG00000143748.17,NVL,chr1,-,224313049,224313151,224311799,224311857,224317693,224317793,17364,1,9,,,150,75,,,0.053,,,ENSG00000143748
17365,ENSG00000143748.17,NVL,chr1,-,224313049,224313155,224311799,224311857,224317693,224317793,17365,1,9,,,150,75,,,0.053,,,ENSG00000143748
17366,ENSG00000143748.17,NVL,chr1,-,224326390,224326464,224317877,224317930,224330070,224330137,17366,30,1,,,149,75,,,0.938,,,ENSG00000143748
22347,ENSG00000116171.17,SCP2,chr1,+,52941795,52941853,52927228,52927465,52948008,52948080,22347,66,0,,,133,75,,,1,,,ENSG00000116171
22348,ENSG00000116171.17,SCP2,chr1,+,52948008,52948080,52941795,52941853,52950754,52950886,22348,92,0,,,147,75,,,1,,,ENSG00000116171
22349,ENSG00000116171.17,SCP2,chr1,+,52950754,52950886,52948008,52948080,52954739,52954804,22349,88,5,,,150,75,,,0.898,,,ENSG00000116171
22350,ENSG00000116171.17,SCP2,chr1,+,52974768,52974832,52961502,52961629,52976682,52976769,22350,97,0,,,139,75,,,1,,,ENSG00000116171
22351,ENSG00000116171.17,SCP2,chr1,+,52976682,52976769,52974768,52974832,52978216,52978367,22351,97,1,,,150,75,,,0.98,,,ENSG00000116171
22352,ENSG00000116171.17,SCP2,chr1,+,52993257,52996000,52988028,52988136,53014889,53015043,22352,0,55,,,150,75,,,0,,,ENSG00000116171
22353,ENSG00000116171.17,SCP2,chr1,+,53027968,53028071,53014889,53015043,53038916,53039046,22353,269,0,,,150,75,,,1,,,ENSG00000116171
22354,ENSG00000116171.17,SCP2,chr1,+,53027977,53028071,53014927,53015043,53038916,53039046,22354,137,0,,,150,75,,,1,,,ENSG00000116171
22355,ENSG00000116171.17,SCP2,chr1,+,53038916,53039046,53027968,53028071,53047857,53047937,22355,280,7,,,150,75,,,0.952,,,ENSG00000116171
22447,ENSG00000162819.11,BROX,chr1,+,222715144,222715269,222713380,222713416,222715683,222715800,22447,2,3,,,150,75,,,0.25,,,ENSG00000162819
22448,ENSG00000162819.11,BROX,chr1,+,222715144,222715269,222713380,222713416,222718924,222719031,22448,0,1,,,150,75,,,0,,,ENSG00000162819
22449,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222712552,222712942,222718924,222719031,22449,20,2,,,150,75,,,0.833,,,ENSG00000162819
22450,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222713320,222713416,222718924,222719031,22450,21,1,,,150,75,,,0.913,,,ENSG00000162819
22451,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222715144,222715269,222718924,222719031,22451,20,0,,,150,75,,,1,,,ENSG00000162819
22452,ENSG00000162819.11,BROX,chr1,+,222717857,222718094,222715683,222715800,222718924,222719031,22452,1,18,,,150,75,,,0.027,,,ENSG00000162819
22453,ENSG00000162819.11,BROX,chr1,+,222722418,222722514,222719262,222719359,222724091,222724164,22453,34,0,,,150,75,,,1,,,ENSG00000162819
22454,ENSG00000162819.11,BROX,chr1,+,222729619,222729701,222728742,222728828,222730026,222730177,22454,58,1,,,150,75,,,0.967,,,ENSG00000162819
22455,ENSG00000162819.11,BROX,chr1,+,222731356,222731516,222730026,222730177,222732627,222735196,22455,82,0,,,150,75,,,1,,,ENSG00000162819
24603,ENSG00000164692.17,COL1A2,chr7,+,94429187,94429430,94428292,94428477,94430246,94430367,24603,1028,2,,,150,75,,,0.996,,,ENSG00000164692
24844,ENSG00000076944.15,STXBP2,chr19,+,7641704,7641853,7640899,7641003,7642033,7642118,24844,16,0,,,150,75,,,1,,,ENSG00000076944
24845,ENSG00000076944.15,STXBP2,chr19,+,7643164,7643245,7642982,7643048,7644613,7644752,24845,34,0,,,150,75,,,1,,,ENSG00000076944
24846,ENSG00000076944.15,STXBP2,chr19,+,7644878,7644934,7644613,7644752,7645196,7645306,24846,1,17,,,131,75,,,0.033,,,ENSG00000076944
24847,ENSG00000076944.15,STXBP2,chr19,+,7646171,7646344,7645196,7645306,7647161,7647247,24847,11,0,,,150,75,,,1,,,ENSG00000076944
24848,ENSG00000076944.15,STXBP2,chr19,+,7646248,7646344,7645195,7645306,7647161,7647247,24848,26,0,,,150,75,,,1,,,ENSG00000076944
24849,ENSG00000076944.15,STXBP2,chr19,+,7647353,7647511,7647161,7647247,7647724,7647810,24849,34,0,,,150,75,,,1,,,ENSG00000076944
25499,ENSG00000085832.16,EPS15,chr1,-,51397110,51397211,51394211,51394447,51399031,51399165,25499,0,70,,,150,75,,,0,,,ENSG00000085832
25500,ENSG00000085832.16,EPS15,chr1,-,51402434,51402525,51400917,51400953,51403418,51403451,25500,105,1,,,150,75,,,0.981,,,ENSG00000085832
25501,ENSG00000085832.16,EPS15,chr1,-,51405904,51406108,51403418,51403532,51408134,51408332,25501,100,2,,,150,75,,,0.962,,,ENSG00000085832
25502,ENSG00000085832.16,EPS15,chr1,-,51408134,51408332,51403418,51403532,51409534,51409696,25502,63,0,,,150,75,,,1,,,ENSG00000085832
25503,ENSG00000085832.16,EPS15,chr1,-,51440346,51440432,51421785,51421858,51444888,51445045,25503,119,1,,,150,75,,,0.983,,,ENSG00000085832
25504,ENSG00000085832.16,EPS15,chr1,-,51448045,51448135,51446959,51447105,51461090,51461150,25504,85,1,,,150,75,,,0.977,,,ENSG00000085832
25505,ENSG00000085832.16,EPS15,chr1,-,51459040,51459148,51448045,51448135,51461090,51461150,25505,2,48,,,150,75,,,0.02,,,ENSG00000085832
25506,ENSG00000085832.16,EPS15,chr1,-,51459040,51459148,51458395,51458733,51461090,51461150,25506,0,0,,,150,75,,,,,,ENSG00000085832
25507,ENSG00000085832.16,EPS15,chr1,-,51468472,51468568,51465260,51465326,51471689,51471737,25507,71,0,,,150,75,,,1,,,ENSG00000085832
28644,ENSG00000158286.12,RNF207,chr1,+,6210222,6210295,6209923,6209970,6210369,6210438,28644,17,1,,,148,75,,,0.896,,,ENSG00000158286
30269,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234510,38232986,38233214,38237537,38237622,30269,48,0,,,150,75,,,1,,,ENSG00000085788
30270,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234584,38232986,38233214,38237537,38237585,30270,95,0,,,150,75,,,1,,,ENSG00000085788
30271,ENSG00000085788.13,DDHD2,chr8,+,38234399,38234584,38232986,38233214,38237537,38237616,30271,49,0,,,150,75,,,1,,,ENSG00000085788
30272,ENSG00000085788.13,DDHD2,chr8,+,38238088,38238209,38237537,38237627,38240274,38240364,30272,73,0,,,150,75,,,1,,,ENSG00000085788
30273,ENSG00000085788.13,DDHD2,chr8,+,38240274,38240364,38238088,38238209,38242249,38242385,30273,35,1,,,150,75,,,0.946,,,ENSG00000085788
30274,ENSG00000085788.13,DDHD2,chr8,+,38246232,38246300,38245741,38245950,38247712,38247835,30274,53,4,,,143,75,,,0.874,,,ENSG00000085788
30535,ENSG00000142599.17,RERE,chr1,-,8423166,8423247,8422726,8422807,8423560,8423666,30535,6,9,,,150,75,,,0.25,,,ENSG00000142599
30536,ENSG00000142599.17,RERE,chr1,-,8508626,8508675,8497404,8497529,8525758,8525939,30536,24,1,,,124,75,,,0.936,,,ENSG00000142599
30537,ENSG00000142599.17,RERE,chr1,-,8519709,8519792,8508626,8508675,8525758,8526027,30537,0,8,,,150,75,,,0,,,ENSG00000142599
30538,ENSG00000142599.17,RERE,chr1,-,8614560,8614686,8557417,8557523,8624309,8624380,30538,19,6,,,150,75,,,0.613,,,ENSG00000142599
30539,ENSG00000142599.17,RERE,chr1,-,8792403,8792588,8655972,8656441,8817159,8817465,30539,0,2,,,150,75,,,0,,,ENSG00000142599
31933,ENSG00000135829.16,DHX9,chr1,+,182855576,182855713,182854040,182854178,182856531,182856572,31933,34,48,,,150,75,,,0.262,,,ENSG00000135829
31934,ENSG00000135829.16,DHX9,chr1,+,182880496,182880608,182879249,182879410,182881263,182881425,31934,327,1,,,150,75,,,0.994,,,ENSG00000135829
32010,ENSG00000116406.18,EDEM3,chr1,-,184701496,184701544,184690492,184694472,184702810,184702996,32010,0,28,,,123,75,,,0,,,ENSG00000116406
32011,ENSG00000116406.18,EDEM3,chr1,-,184749546,184749592,184737610,184737711,184754488,184754907,32011,9,0,,,121,75,,,1,,,ENSG00000116406
32655,ENSG00000026950.16,BTN3A1,chr6,+,26404134,26404227,26402257,26402412,26405371,26405648,32655,0,3,,,150,75,,,0,,,ENSG00000026950
32656,ENSG00000026950.16,BTN3A1,chr6,+,26409532,26409733,26407670,26407952,26410005,26410032,32656,12,1,,,150,75,,,0.857,,,ENSG00000026950
32657,ENSG00000026950.16,BTN3A1,chr6,+,26409893,26409914,26409532,26409733,26410005,26410032,32657,20,3,,,96,75,,,0.839,,,ENSG00000026950
32658,ENSG00000026950.16,BTN3A1,chr6,+,26411554,26411581,26411108,26411135,26413168,26414073,32658,25,1,,,102,75,,,0.948,,,ENSG00000026950
32823,ENSG00000134262.12,AP4B1,chr1,-,113895756,113896038,113894747,113895492,113898717,113898801,32823,22,1,,,150,75,,,0.917,,,ENSG00000134262
32824,ENSG00000134262.12,AP4B1,chr1,-,113896257,113896465,113895756,113896038,113897839,113897943,32824,83,1,,,150,75,,,0.976,,,ENSG00000134262
32825,ENSG00000134262.12,AP4B1,chr1,-,113897839,113897943,113895756,113896038,113898717,113898763,32825,36,3,,,150,75,,,0.857,,,ENSG00000134262
32826,ENSG00000134262.12,AP4B1,chr1,-,113901235,113901383,113899903,113900400,113901754,113901885,32826,27,0,,,150,75,,,1,,,ENSG00000134262
32827,ENSG00000134262.12,AP4B1,chr1,-,113901754,113901885,113899941,113900400,113904604,113904793,32827,1,1,,,150,75,,,0.333,,,ENSG00000134262
32828,ENSG00000134262.12,AP4B1,chr1,-,113902637,113902734,113901754,113901885,113904604,113904844,32828,16,1,,,150,75,,,0.889,,,ENSG00000134262
