ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
4690,ENSG00000105426.16,PTPRS,chr19,-,5229315,5229342,5225726,5225844,5229490,5229684,4690,0,25,,,102,75,,,0,,,ENSG00000105426
4691,ENSG00000105426.16,PTPRS,chr19,-,5229490,5229684,5225726,5225844,5231309,5231615,4691,47,1,,,150,75,,,0.959,,,ENSG00000105426
4692,ENSG00000105426.16,PTPRS,chr19,-,5256107,5256119,5245775,5246045,5258016,5258127,4692,0,21,,,87,75,,,0,,,ENSG00000105426
4693,ENSG00000105426.16,PTPRS,chr19,-,5260804,5260822,5258016,5258127,5265007,5265196,4693,3,19,,,93,75,,,0.113,,,ENSG00000105426
4694,ENSG00000105426.16,PTPRS,chr19,-,5262963,5262972,5260804,5260822,5265007,5265196,4694,0,2,,,84,75,,,0,,,ENSG00000105426
6571,ENSG00000213024.11,NUP62,chr19,-,49911104,49911343,49909854,49909884,49927693,49927815,6571,0,13,,,150,75,,,0,,,ENSG00000213024
6572,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49927693,49927815,6572,0,13,,,150,75,,,0,,,ENSG00000213024
6573,ENSG00000213024.11,NUP62,chr19,-,49911104,49911366,49909580,49909884,49929325,49929504,6573,0,8,,,150,75,,,0,,,ENSG00000213024
6574,ENSG00000213024.11,NUP62,chr19,-,49911104,49911370,49909736,49909884,49929325,49929475,6574,0,8,,,150,75,,,0,,,ENSG00000213024
6575,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49917607,49917641,6575,0,0,,,150,75,,,,,,ENSG00000213024
6576,ENSG00000213024.11,NUP62,chr19,-,49912898,49913159,49911060,49911366,49927693,49927815,6576,0,0,,,150,75,,,,,,ENSG00000213024
6577,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49927693,49927815,6577,1,13,,,150,75,,,0.037,,,ENSG00000213024
6578,ENSG00000213024.11,NUP62,chr19,-,49918507,49918621,49909394,49909884,49929416,49929504,6578,0,2,,,150,75,,,0,,,ENSG00000213024
6579,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929325,49929429,6579,15,8,,,150,75,,,0.484,,,ENSG00000213024
6580,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49907542,49909884,49929416,49929504,6580,15,2,,,150,75,,,0.789,,,ENSG00000213024
6581,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49911104,49911366,49929325,49929429,6581,2,0,,,150,75,,,1,,,ENSG00000213024
6582,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929349,49929763,6582,1,1,,,150,75,,,0.333,,,ENSG00000213024
6583,ENSG00000213024.11,NUP62,chr19,-,49927693,49927815,49918507,49918621,49929416,49929504,6583,3,0,,,150,75,,,1,,,ENSG00000213024
6584,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49908104,49909884,49929325,49929435,6584,17,8,,,150,75,,,0.515,,,ENSG00000213024
6585,ENSG00000213024.11,NUP62,chr19,-,49927693,49927848,49911104,49911366,49929325,49929435,6585,4,0,,,150,75,,,1,,,ENSG00000213024
6818,ENSG00000090905.18,TNRC6A,chr16,+,24730252,24730300,24729694,24729846,24750725,24750813,6818,18,1,,,123,75,,,0.916,,,ENSG00000090905
6819,ENSG00000090905.18,TNRC6A,chr16,+,24730252,24730300,24729694,24729846,24776932,24777027,6819,3,1,,,123,75,,,0.647,,,ENSG00000090905
6820,ENSG00000090905.18,TNRC6A,chr16,+,24776932,24777358,24758338,24758360,24789231,24791817,6820,34,1,,,150,75,,,0.944,,,ENSG00000090905
6821,ENSG00000090905.18,TNRC6A,chr16,+,24778343,24778468,24777247,24777358,24789231,24791817,6821,1,11,,,150,75,,,0.043,,,ENSG00000090905
6822,ENSG00000090905.18,TNRC6A,chr16,+,24793472,24793649,24789231,24791817,24794543,24794719,6822,5,26,,,150,75,,,0.088,,,ENSG00000090905
6823,ENSG00000090905.18,TNRC6A,chr16,+,24795906,24795939,24794543,24794719,24797489,24797503,6823,19,3,,,108,75,,,0.815,,,ENSG00000090905
6824,ENSG00000090905.18,TNRC6A,chr16,+,24804704,24804851,24804176,24804319,24805013,24805151,6824,0,24,,,150,75,,,0,,,ENSG00000090905
6825,ENSG00000090905.18,TNRC6A,chr16,+,24818592,24818700,24816584,24816956,24820138,24820180,6825,125,1,,,150,75,,,0.984,,,ENSG00000090905
7367,ENSG00000140983.13,RHOT2,chr16,+,668487,668569,668131,668411,668655,668699,7367,250,8,,,150,75,,,0.94,,,ENSG00000140983
7368,ENSG00000140983.13,RHOT2,chr16,+,668487,668569,668131,668411,668658,668699,7368,115,0,,,150,75,,,1,,,ENSG00000140983
7369,ENSG00000140983.13,RHOT2,chr16,+,669552,669606,668487,668699,670122,670175,7369,195,24,,,129,75,,,0.825,,,ENSG00000140983
7370,ENSG00000140983.13,RHOT2,chr16,+,670674,670773,670455,670557,670888,671000,7370,153,1,,,150,75,,,0.987,,,ENSG00000140983
7371,ENSG00000140983.13,RHOT2,chr16,+,670674,670773,670455,670557,670891,670940,7371,286,7,,,150,75,,,0.953,,,ENSG00000140983
7372,ENSG00000140983.13,RHOT2,chr16,+,670695,670773,670454,670557,670891,671000,7372,147,7,,,150,75,,,0.913,,,ENSG00000140983
7373,ENSG00000140983.13,RHOT2,chr16,+,672488,672566,672253,672384,672702,672825,7373,368,3,,,150,75,,,0.984,,,ENSG00000140983
8488,ENSG00000103994.16,ZNF106,chr15,-,42417804,42417951,42412822,42417360,42421060,42421132,8488,55,1,,,150,75,,,0.965,,,ENSG00000103994
8489,ENSG00000103994.16,ZNF106,chr15,-,42449770,42451954,42448071,42448705,42457216,42457556,8489,10,0,,,150,75,,,1,,,ENSG00000103994
8822,ENSG00000108799.12,EZH1,chr17,-,42718453,42718617,42717975,42718067,42719104,42719207,8822,209,1,,,150,75,,,0.991,,,ENSG00000108799
8823,ENSG00000108799.12,EZH1,chr17,-,42719104,42719207,42718453,42718617,42720272,42720304,8823,214,0,,,150,75,,,1,,,ENSG00000108799
8824,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42724304,42724424,8824,196,0,,,150,75,,,1,,,ENSG00000108799
8825,ENSG00000108799.12,EZH1,chr17,-,42722794,42722915,42720272,42720449,42727634,42727763,8825,117,2,,,150,75,,,0.967,,,ENSG00000108799
8826,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42720272,42720449,42727634,42727763,8826,65,2,,,150,75,,,0.942,,,ENSG00000108799
8827,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727634,42727763,8827,157,13,,,150,75,,,0.858,,,ENSG00000108799
8828,ENSG00000108799.12,EZH1,chr17,-,42724304,42724424,42722794,42722915,42727661,42727763,8828,96,1,,,150,75,,,0.98,,,ENSG00000108799
8829,ENSG00000108799.12,EZH1,chr17,-,42727634,42727763,42722794,42722915,42728824,42728952,8829,92,0,,,150,75,,,1,,,ENSG00000108799
8830,ENSG00000108799.12,EZH1,chr17,-,42727661,42727763,42722794,42722915,42728824,42728952,8830,80,0,,,150,75,,,1,,,ENSG00000108799
8831,ENSG00000108799.12,EZH1,chr17,-,42728824,42728952,42727634,42727763,42730827,42730918,8831,118,0,,,150,75,,,1,,,ENSG00000108799
8832,ENSG00000108799.12,EZH1,chr17,-,42729146,42729239,42728824,42728952,42730827,42730918,8832,0,39,,,150,75,,,0,,,ENSG00000108799
8833,ENSG00000108799.12,EZH1,chr17,-,42730827,42730918,42728824,42728952,42745010,42745015,8833,89,2,,,150,75,,,0.957,,,ENSG00000108799
8834,ENSG00000108799.12,EZH1,chr17,-,42731774,42731893,42730827,42730918,42745010,42745035,8834,0,50,,,150,75,,,0,,,ENSG00000108799
10107,ENSG00000129472.13,RAB2B,chr14,-,21462349,21462418,21459019,21461303,21463655,21463767,10107,80,3,,,144,75,,,0.933,,,ENSG00000129472
10704,ENSG00000066455.12,GOLGA5,chr14,+,92816250,92816421,92811550,92811754,92819707,92819836,10704,208,1,,,150,75,,,0.99,,,ENSG00000066455
10705,ENSG00000066455.12,GOLGA5,chr14,+,92837385,92837449,92835558,92835664,92839365,92839963,10705,200,3,,,139,75,,,0.973,,,ENSG00000066455
11985,ENSG00000076108.11,BAZ2A,chr12,-,56617394,56617532,56615013,56615607,56630124,56630211,11985,23,0,,,150,75,,,1,,,ENSG00000076108
11986,ENSG00000076108.11,BAZ2A,chr12,-,56630775,56630865,56617394,56617532,56636181,56636293,11986,5,1,,,150,75,,,0.714,,,ENSG00000076108
14114,ENSG00000131626.16,PPFIA1,chr11,+,70333021,70333096,70331959,70332094,70333469,70333553,14114,0,21,,,150,75,,,0,,,ENSG00000131626
14115,ENSG00000131626.16,PPFIA1,chr11,+,70343668,70343892,70340976,70341097,70348188,70348261,14115,33,0,,,150,75,,,1,,,ENSG00000131626
14116,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70350993,70351023,14116,2,0,,,150,75,,,1,,,ENSG00000131626
14117,ENSG00000131626.16,PPFIA1,chr11,+,70349922,70350039,70348188,70348420,70354300,70354452,14117,5,32,,,150,75,,,0.072,,,ENSG00000131626
14118,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70348188,70348420,70354300,70354452,14118,0,32,,,105,75,,,0,,,ENSG00000131626
14119,ENSG00000131626.16,PPFIA1,chr11,+,70350993,70351023,70349922,70350039,70354300,70354452,14119,0,3,,,105,75,,,0,,,ENSG00000131626
14120,ENSG00000131626.16,PPFIA1,chr11,+,70382087,70382158,70378029,70378195,70383002,70384387,14120,83,26,,,146,75,,,0.621,,,ENSG00000131626
14524,ENSG00000162148.10,PPP1R32,chr11,+,61482654,61482808,61482310,61482428,61484687,61484816,14524,16,1,,,150,75,,,0.889,,,ENSG00000162148
14525,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486523,61486610,14525,15,4,,,135,75,,,0.676,,,ENSG00000162148
14526,ENSG00000162148.10,PPP1R32,chr11,+,61486343,61486403,61485798,61485911,61486947,61487061,14526,6,5,,,135,75,,,0.4,,,ENSG00000162148
14527,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61485798,61485911,61486947,61487061,14527,20,5,,,150,75,,,0.667,,,ENSG00000162148
14528,ENSG00000162148.10,PPP1R32,chr11,+,61486523,61486610,61486343,61486403,61486947,61487061,14528,27,0,,,150,75,,,1,,,ENSG00000162148
14529,ENSG00000162148.10,PPP1R32,chr11,+,61489781,61489946,61487145,61487240,61490500,61490584,14529,15,6,,,150,75,,,0.556,,,ENSG00000162148
16283,ENSG00000138756.17,BMP2K,chr4,+,78860035,78860079,78859583,78859687,78861388,78861468,16283,0,4,,,119,75,,,0,,,ENSG00000138756
16284,ENSG00000138756.17,BMP2K,chr4,+,78887173,78887284,78878733,78878891,78910609,78912185,16284,11,3,,,150,75,,,0.647,,,ENSG00000138756
16405,ENSG00000018189.12,RUFY3,chr4,+,70741626,70741680,70722010,70722751,70762518,70762692,16405,2,6,,,129,75,,,0.162,,,ENSG00000018189
16406,ENSG00000018189.12,RUFY3,chr4,+,70741626,70741680,70734433,70734593,70762518,70762692,16406,1,1,,,129,75,,,0.368,,,ENSG00000018189
16407,ENSG00000018189.12,RUFY3,chr4,+,70800140,70800205,70799404,70799875,70802955,70802983,16407,47,2,,,140,75,,,0.926,,,ENSG00000018189
16408,ENSG00000018189.12,RUFY3,chr4,+,70802955,70802983,70799447,70800205,70806515,70806871,16408,11,0,,,103,75,,,1,,,ENSG00000018189
16409,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802870,70803176,70806515,70806553,16409,53,2,,,144,75,,,0.932,,,ENSG00000018189
16410,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802955,70802983,70806515,70806553,16410,96,1,,,144,75,,,0.98,,,ENSG00000018189
16411,ENSG00000018189.12,RUFY3,chr4,+,70804347,70804416,70802982,70803059,70806515,70806553,16411,52,0,,,144,75,,,1,,,ENSG00000018189
18190,ENSG00000143748.17,NVL,chr1,-,224232088,224232182,224231225,224231296,224233200,224233289,18190,0,48,,,150,75,,,0,,,ENSG00000143748
18191,ENSG00000143748.17,NVL,chr1,-,224232088,224232182,224231225,224231296,224236505,224236647,18191,1,0,,,150,75,,,1,,,ENSG00000143748
18192,ENSG00000143748.17,NVL,chr1,-,224232894,224232972,224231225,224231296,224233200,224233289,18192,0,48,,,150,75,,,0,,,ENSG00000143748
18193,ENSG00000143748.17,NVL,chr1,-,224233200,224233289,224231225,224231296,224236505,224236582,18193,88,0,,,150,75,,,1,,,ENSG00000143748
18194,ENSG00000143748.17,NVL,chr1,-,224233200,224233289,224232088,224232182,224236505,224236582,18194,40,1,,,150,75,,,0.952,,,ENSG00000143748
18195,ENSG00000143748.17,NVL,chr1,-,224268033,224268133,224250211,224250318,224275338,224275458,18195,55,1,,,150,75,,,0.965,,,ENSG00000143748
18196,ENSG00000143748.17,NVL,chr1,-,224289483,224289733,224287774,224287993,224294266,224294411,18196,66,1,,,150,75,,,0.971,,,ENSG00000143748
18197,ENSG00000143748.17,NVL,chr1,-,224296500,224296618,224294266,224294411,224300561,224300663,18197,41,3,,,150,75,,,0.872,,,ENSG00000143748
18198,ENSG00000143748.17,NVL,chr1,-,224301690,224301771,224300561,224300663,224303722,224303857,18198,13,21,,,150,75,,,0.236,,,ENSG00000143748
18199,ENSG00000143748.17,NVL,chr1,-,224304735,224304812,224303722,224303857,224305033,224305166,18199,40,0,,,150,75,,,1,,,ENSG00000143748
18200,ENSG00000143748.17,NVL,chr1,-,224307990,224308263,224305033,224305166,224311799,224311857,18200,51,0,,,150,75,,,1,,,ENSG00000143748
18201,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224305033,224305166,224317693,224317793,18201,15,0,,,133,75,,,1,,,ENSG00000143748
18202,ENSG00000143748.17,NVL,chr1,-,224311799,224311857,224307990,224308263,224317693,224317793,18202,39,4,,,133,75,,,0.846,,,ENSG00000143748
18203,ENSG00000143748.17,NVL,chr1,-,224313033,224313151,224311799,224311857,224317693,224317793,18203,1,20,,,150,75,,,0.024,,,ENSG00000143748
18204,ENSG00000143748.17,NVL,chr1,-,224313049,224313151,224311799,224311857,224317693,224317793,18204,0,20,,,150,75,,,0,,,ENSG00000143748
18205,ENSG00000143748.17,NVL,chr1,-,224313049,224313155,224311799,224311857,224317693,224317793,18205,1,20,,,150,75,,,0.024,,,ENSG00000143748
18206,ENSG00000143748.17,NVL,chr1,-,224326390,224326464,224317877,224317930,224330070,224330137,18206,21,7,,,149,75,,,0.602,,,ENSG00000143748
23462,ENSG00000116171.17,SCP2,chr1,+,52941795,52941853,52927228,52927465,52948008,52948080,23462,99,0,,,133,75,,,1,,,ENSG00000116171
23463,ENSG00000116171.17,SCP2,chr1,+,52948008,52948080,52941795,52941853,52950754,52950886,23463,121,0,,,147,75,,,1,,,ENSG00000116171
23464,ENSG00000116171.17,SCP2,chr1,+,52950754,52950886,52948008,52948080,52954739,52954804,23464,112,2,,,150,75,,,0.966,,,ENSG00000116171
23465,ENSG00000116171.17,SCP2,chr1,+,52974768,52974832,52961502,52961629,52976682,52976769,23465,138,0,,,139,75,,,1,,,ENSG00000116171
23466,ENSG00000116171.17,SCP2,chr1,+,52976682,52976769,52974768,52974832,52978216,52978367,23466,127,0,,,150,75,,,1,,,ENSG00000116171
23467,ENSG00000116171.17,SCP2,chr1,+,52993257,52996000,52988028,52988136,53014889,53015043,23467,2,79,,,150,75,,,0.013,,,ENSG00000116171
23468,ENSG00000116171.17,SCP2,chr1,+,53027968,53028071,53014889,53015043,53038916,53039046,23468,465,0,,,150,75,,,1,,,ENSG00000116171
23469,ENSG00000116171.17,SCP2,chr1,+,53027977,53028071,53014927,53015043,53038916,53039046,23469,242,0,,,150,75,,,1,,,ENSG00000116171
23470,ENSG00000116171.17,SCP2,chr1,+,53038916,53039046,53027968,53028071,53047857,53047937,23470,511,12,,,150,75,,,0.955,,,ENSG00000116171
23561,ENSG00000162819.11,BROX,chr1,+,222715144,222715269,222713380,222713416,222715683,222715800,23561,0,3,,,150,75,,,0,,,ENSG00000162819
23562,ENSG00000162819.11,BROX,chr1,+,222715683,222715800,222715144,222715269,222718924,222719031,23562,6,0,,,150,75,,,1,,,ENSG00000162819
23563,ENSG00000162819.11,BROX,chr1,+,222717857,222718094,222715683,222715800,222718924,222719031,23563,0,6,,,150,75,,,0,,,ENSG00000162819
23564,ENSG00000162819.11,BROX,chr1,+,222722418,222722514,222719262,222719359,222724091,222724164,23564,27,0,,,150,75,,,1,,,ENSG00000162819
23565,ENSG00000162819.11,BROX,chr1,+,222722418,222722514,222719262,222719359,222724099,222724164,23565,17,0,,,150,75,,,1,,,ENSG00000162819
23566,ENSG00000162819.11,BROX,chr1,+,222731356,222731516,222730026,222730177,222732627,222735196,23566,40,0,,,150,75,,,1,,,ENSG00000162819
26110,ENSG00000076944.15,STXBP2,chr19,+,7641704,7641853,7640899,7641003,7642033,7642118,26110,21,0,,,150,75,,,1,,,ENSG00000076944
26111,ENSG00000076944.15,STXBP2,chr19,+,7643164,7643245,7642982,7643048,7644613,7644752,26111,14,0,,,150,75,,,1,,,ENSG00000076944
26112,ENSG00000076944.15,STXBP2,chr19,+,7644878,7644934,7644613,7644752,7645196,7645306,26112,0,8,,,131,75,,,0,,,ENSG00000076944
26113,ENSG00000076944.15,STXBP2,chr19,+,7646171,7646344,7645196,7645306,7647161,7647247,26113,11,0,,,150,75,,,1,,,ENSG00000076944
26114,ENSG00000076944.15,STXBP2,chr19,+,7646248,7646344,7645195,7645306,7647161,7647247,26114,24,0,,,150,75,,,1,,,ENSG00000076944
26115,ENSG00000076944.15,STXBP2,chr19,+,7647353,7647511,7647161,7647247,7647724,7647810,26115,26,0,,,150,75,,,1,,,ENSG00000076944
26776,ENSG00000085832.16,EPS15,chr1,-,51397110,51397211,51394211,51394447,51399031,51399165,26776,0,73,,,150,75,,,0,,,ENSG00000085832
26777,ENSG00000085832.16,EPS15,chr1,-,51399031,51399165,51394380,51394447,51400917,51400953,26777,125,1,,,150,75,,,0.984,,,ENSG00000085832
26778,ENSG00000085832.16,EPS15,chr1,-,51440346,51440432,51421785,51421858,51444888,51445045,26778,89,1,,,150,75,,,0.978,,,ENSG00000085832
26779,ENSG00000085832.16,EPS15,chr1,-,51448045,51448135,51446959,51447105,51461090,51461150,26779,80,12,,,150,75,,,0.769,,,ENSG00000085832
26780,ENSG00000085832.16,EPS15,chr1,-,51459040,51459148,51458395,51458733,51461090,51461150,26780,0,0,,,150,75,,,,,,ENSG00000085832
26781,ENSG00000085832.16,EPS15,chr1,-,51468472,51468568,51465260,51465326,51471689,51471737,26781,113,0,,,150,75,,,1,,,ENSG00000085832
30014,ENSG00000158286.12,RNF207,chr1,+,6212681,6212733,6212230,6212416,6213065,6213183,30014,9,2,,,127,75,,,0.727,,,ENSG00000158286
31676,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234510,38232986,38233214,38237537,38237622,31676,45,1,,,150,75,,,0.957,,,ENSG00000085788
31677,ENSG00000085788.13,DDHD2,chr8,+,38234393,38234584,38232986,38233214,38237537,38237585,31677,126,1,,,150,75,,,0.984,,,ENSG00000085788
31678,ENSG00000085788.13,DDHD2,chr8,+,38234399,38234584,38232986,38233214,38237537,38237616,31678,82,1,,,150,75,,,0.976,,,ENSG00000085788
31679,ENSG00000085788.13,DDHD2,chr8,+,38238088,38238209,38237537,38237627,38240274,38240364,31679,102,0,,,150,75,,,1,,,ENSG00000085788
31680,ENSG00000085788.13,DDHD2,chr8,+,38240274,38240364,38238088,38238209,38242249,38242385,31680,70,4,,,150,75,,,0.897,,,ENSG00000085788
31681,ENSG00000085788.13,DDHD2,chr8,+,38246232,38246300,38245741,38245950,38247712,38247835,31681,89,18,,,143,75,,,0.722,,,ENSG00000085788
31682,ENSG00000085788.13,DDHD2,chr8,+,38247712,38247835,38246183,38246300,38251911,38252028,31682,52,0,,,150,75,,,1,,,ENSG00000085788
31683,ENSG00000085788.13,DDHD2,chr8,+,38249707,38249803,38246803,38247835,38251911,38252028,31683,109,4,,,150,75,,,0.932,,,ENSG00000085788
31946,ENSG00000142599.17,RERE,chr1,-,8355418,8355599,8352396,8355120,8356099,8356246,31946,176,2,,,150,75,,,0.978,,,ENSG00000142599
31947,ENSG00000142599.17,RERE,chr1,-,8364745,8364838,8363709,8364255,8365811,8365974,31947,92,1,,,150,75,,,0.979,,,ENSG00000142599
31948,ENSG00000142599.17,RERE,chr1,-,8423166,8423247,8422726,8422807,8423560,8423666,31948,0,8,,,150,75,,,0,,,ENSG00000142599
31949,ENSG00000142599.17,RERE,chr1,-,8508626,8508675,8497404,8497529,8525758,8525939,31949,22,0,,,124,75,,,1,,,ENSG00000142599
31950,ENSG00000142599.17,RERE,chr1,-,8519709,8519792,8508626,8508675,8525758,8526027,31950,0,9,,,150,75,,,0,,,ENSG00000142599
31951,ENSG00000142599.17,RERE,chr1,-,8614560,8614686,8557417,8557523,8624309,8624380,31951,13,14,,,150,75,,,0.317,,,ENSG00000142599
31952,ENSG00000142599.17,RERE,chr1,-,8792403,8792588,8655972,8656441,8817159,8817465,31952,0,1,,,150,75,,,0,,,ENSG00000142599
33471,ENSG00000135829.16,DHX9,chr1,+,182855576,182855713,182854040,182854178,182856531,182856572,33471,26,27,,,150,75,,,0.325,,,ENSG00000135829
33546,ENSG00000116406.18,EDEM3,chr1,-,184701496,184701544,184690492,184694472,184702810,184702996,33546,0,25,,,123,75,,,0,,,ENSG00000116406
33547,ENSG00000116406.18,EDEM3,chr1,-,184749546,184749592,184737610,184737711,184754488,184754907,33547,13,2,,,121,75,,,0.801,,,ENSG00000116406
34209,ENSG00000026950.16,BTN3A1,chr6,+,26404134,26404227,26402257,26402412,26405371,26405648,34209,0,3,,,150,75,,,0,,,ENSG00000026950
34210,ENSG00000026950.16,BTN3A1,chr6,+,26409893,26409914,26409532,26409733,26410005,26410032,34210,11,3,,,96,75,,,0.741,,,ENSG00000026950
34388,ENSG00000134262.12,AP4B1,chr1,-,113896257,113896465,113895756,113896038,113897839,113897943,34388,63,21,,,150,75,,,0.6,,,ENSG00000134262
